# x-position [um], Intensity [W/cm^2], z-position[mm]
2.300000000000000000e+01,2.077864238050408829e+01,1.000000000000000000e+00
2.400000000000000000e+01,1.917028474594179954e+01,1.000000000000000000e+00
2.500000000000000000e+01,2.325117995923217151e+01,1.000000000000000000e+00
2.600000000000000000e+01,2.493420311679505730e+01,1.000000000000000000e+00
2.700000000000000000e+01,3.128632599670270764e+01,1.000000000000000000e+00
2.800000000000000000e+01,3.622944811588942571e+01,1.000000000000000000e+00
2.900000000000000000e+01,3.410095316031500090e+01,1.000000000000000000e+00
3.000000000000000000e+01,3.401065162588207613e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.220858586811305457e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.916083782425597093e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.937809761233688022e+01,1.000000000000000000e+00
3.400000000000000000e+01,7.096387250151104809e+01,1.000000000000000000e+00
3.500000000000000000e+01,7.465903764260777109e+01,1.000000000000000000e+00
3.600000000000000000e+01,8.283734565584128973e+01,1.000000000000000000e+00
3.700000000000000000e+01,8.707862662014380817e+01,1.000000000000000000e+00
3.800000000000000000e+01,1.013544123589153827e+02,1.000000000000000000e+00
3.900000000000000000e+01,1.032400034263513930e+02,1.000000000000000000e+00
4.000000000000000000e+01,1.062933773093928522e+02,1.000000000000000000e+00
4.100000000000000000e+01,1.099831228328518620e+02,1.000000000000000000e+00
4.200000000000000000e+01,1.132927219685813469e+02,1.000000000000000000e+00
4.300000000000000000e+01,1.159932514003777584e+02,1.000000000000000000e+00
4.400000000000000000e+01,1.108135152410900162e+02,1.000000000000000000e+00
4.500000000000000000e+01,1.113637277437687061e+02,1.000000000000000000e+00
4.600000000000000000e+01,1.109209194580245708e+02,1.000000000000000000e+00
4.700000000000000000e+01,1.068311877485582215e+02,1.000000000000000000e+00
4.800000000000000000e+01,1.017314518290780825e+02,1.000000000000000000e+00
4.900000000000000000e+01,9.455807260283125970e+01,1.000000000000000000e+00
5.000000000000000000e+01,8.168344571736899695e+01,1.000000000000000000e+00
5.100000000000000000e+01,8.228736724667832902e+01,1.000000000000000000e+00
5.200000000000000000e+01,6.813965238768014387e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.956339610529389716e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.570368421145561655e+01,1.000000000000000000e+00
5.500000000000000000e+01,4.764505488186780724e+01,1.000000000000000000e+00
5.600000000000000000e+01,4.489843920116398834e+01,1.000000000000000000e+00
5.700000000000000000e+01,3.889282744001960879e+01,1.000000000000000000e+00
5.800000000000000000e+01,3.349356282877735680e+01,1.000000000000000000e+00
5.900000000000000000e+01,2.475673887864282818e+01,1.000000000000000000e+00
6.000000000000000000e+01,3.034111605427546010e+01,1.000000000000000000e+00
6.100000000000000000e+01,2.593154076297581412e+01,1.000000000000000000e+00
6.200000000000000000e+01,2.552288982506591708e+01,1.000000000000000000e+00
6.300000000000000000e+01,2.007206638566325196e+01,1.000000000000000000e+00
6.400000000000000000e+01,1.885204390633537841e+01,1.000000000000000000e+00
6.500000000000000000e+01,1.763334071947795678e+01,1.000000000000000000e+00
6.600000000000000000e+01,2.026724603487504694e+01,1.000000000000000000e+00
6.700000000000000000e+01,1.679526691851405573e+01,1.000000000000000000e+00
6.800000000000000000e+01,1.503809517805457574e+01,1.000000000000000000e+00
6.900000000000000000e+01,1.335335141012672366e+01,1.000000000000000000e+00
7.000000000000000000e+01,1.674416569791389975e+01,1.000000000000000000e+00
7.100000000000000000e+01,1.823773432971048436e+01,1.000000000000000000e+00
7.200000000000000000e+01,1.494334661280567289e+01,1.000000000000000000e+00
7.300000000000000000e+01,1.736686546569650247e+01,1.000000000000000000e+00
7.400000000000000000e+01,1.296593750939416623e+01,1.000000000000000000e+00
7.500000000000000000e+01,1.954361248619397884e+01,1.000000000000000000e+00
7.600000000000000000e+01,1.407002693211918398e+01,1.000000000000000000e+00
7.700000000000000000e+01,1.130761827950031773e+01,1.000000000000000000e+00
7.800000000000000000e+01,1.782713657257057349e+01,1.000000000000000000e+00
7.900000000000000000e+01,1.776821989225386744e+01,1.000000000000000000e+00
8.000000000000000000e+01,1.198809160644657013e+01,1.000000000000000000e+00
8.100000000000000000e+01,1.419672714064408581e+01,1.000000000000000000e+00
8.200000000000000000e+01,1.336333435134197423e+01,1.000000000000000000e+00
8.300000000000000000e+01,1.603369361413378869e+01,1.000000000000000000e+00
8.400000000000000000e+01,1.316744735931197852e+01,1.000000000000000000e+00
8.500000000000000000e+01,1.366220800671056423e+01,1.000000000000000000e+00
8.600000000000000000e+01,1.669066416908290762e+01,1.000000000000000000e+00
8.700000000000000000e+01,1.768474838908365498e+01,1.000000000000000000e+00
8.800000000000000000e+01,1.599278275446752140e+01,1.000000000000000000e+00
8.900000000000000000e+01,1.511894354358626558e+01,1.000000000000000000e+00
9.000000000000000000e+01,1.153093776837332740e+01,1.000000000000000000e+00
9.100000000000000000e+01,2.188846350157762544e+01,1.000000000000000000e+00
9.200000000000000000e+01,1.511396610619918768e+01,1.000000000000000000e+00
9.300000000000000000e+01,9.605442421680729481e+00,1.000000000000000000e+00
9.400000000000000000e+01,6.718703450414748701e+00,1.000000000000000000e+00
9.500000000000000000e+01,1.675454572067318537e+01,1.000000000000000000e+00
9.600000000000000000e+01,1.647554517914719696e+01,1.000000000000000000e+00
9.700000000000000000e+01,1.614614437712978301e+01,1.000000000000000000e+00
9.800000000000000000e+01,1.080663411596310652e+01,1.000000000000000000e+00
9.900000000000000000e+01,1.540307299570437038e+01,1.000000000000000000e+00
1.000000000000000000e+02,1.031178569885279295e+01,1.000000000000000000e+00
0.000000000000000000e+00,1.956397606093569053e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.615698786831003275e+01,2.000000000000000000e+00
2.000000000000000000e+00,1.614055723139481557e+01,2.000000000000000000e+00
3.000000000000000000e+00,1.143178129215190353e+01,2.000000000000000000e+00
4.000000000000000000e+00,1.366631617435699653e+01,2.000000000000000000e+00
5.000000000000000000e+00,1.756228792941183769e+01,2.000000000000000000e+00
6.000000000000000000e+00,1.288100550133634670e+01,2.000000000000000000e+00
7.000000000000000000e+00,1.475462922559446710e+01,2.000000000000000000e+00
8.000000000000000000e+00,1.162884946922111773e+01,2.000000000000000000e+00
9.000000000000000000e+00,1.406419675306848482e+01,2.000000000000000000e+00
1.000000000000000000e+01,1.553849929602306190e+01,2.000000000000000000e+00
1.100000000000000000e+01,1.021577350010577945e+01,2.000000000000000000e+00
1.200000000000000000e+01,1.744854906584018650e+01,2.000000000000000000e+00
1.300000000000000000e+01,1.408998317363356989e+01,2.000000000000000000e+00
1.400000000000000000e+01,1.756073835567931951e+01,2.000000000000000000e+00
1.500000000000000000e+01,1.517963614073841860e+01,2.000000000000000000e+00
1.600000000000000000e+01,9.301437788056833966e+00,2.000000000000000000e+00
1.700000000000000000e+01,1.527643902805417042e+01,2.000000000000000000e+00
1.800000000000000000e+01,1.710839806013668252e+01,2.000000000000000000e+00
1.900000000000000000e+01,1.444004824788714814e+01,2.000000000000000000e+00
2.000000000000000000e+01,1.809045992404563563e+01,2.000000000000000000e+00
2.100000000000000000e+01,2.174162411816048390e+01,2.000000000000000000e+00
2.200000000000000000e+01,2.107077710550231231e+01,2.000000000000000000e+00
2.300000000000000000e+01,2.230867799646950900e+01,2.000000000000000000e+00
2.400000000000000000e+01,2.647415537529552765e+01,2.000000000000000000e+00
2.500000000000000000e+01,2.985343296118269052e+01,2.000000000000000000e+00
2.600000000000000000e+01,3.157737044577260832e+01,2.000000000000000000e+00
2.700000000000000000e+01,3.570374820223666035e+01,2.000000000000000000e+00
2.800000000000000000e+01,3.947093887016977476e+01,2.000000000000000000e+00
2.900000000000000000e+01,4.386432761918675283e+01,2.000000000000000000e+00
3.000000000000000000e+01,4.297899358785893043e+01,2.000000000000000000e+00
3.100000000000000000e+01,4.701140877649537231e+01,2.000000000000000000e+00
3.200000000000000000e+01,5.936770839537450684e+01,2.000000000000000000e+00
3.300000000000000000e+01,6.113533247398876114e+01,2.000000000000000000e+00
3.400000000000000000e+01,7.001930704792019355e+01,2.000000000000000000e+00
3.500000000000000000e+01,7.733486511605113378e+01,2.000000000000000000e+00
3.600000000000000000e+01,8.614307196688551471e+01,2.000000000000000000e+00
3.700000000000000000e+01,9.140584558817846528e+01,2.000000000000000000e+00
3.800000000000000000e+01,9.548776143172520392e+01,2.000000000000000000e+00
3.900000000000000000e+01,1.105034405839817566e+02,2.000000000000000000e+00
4.000000000000000000e+01,1.107480120590005157e+02,2.000000000000000000e+00
4.100000000000000000e+01,1.082515296567014502e+02,2.000000000000000000e+00
4.200000000000000000e+01,1.121093651735028516e+02,2.000000000000000000e+00
4.300000000000000000e+01,1.153588246563313078e+02,2.000000000000000000e+00
4.400000000000000000e+01,1.184502442040358687e+02,2.000000000000000000e+00
4.500000000000000000e+01,1.183705866964132838e+02,2.000000000000000000e+00
4.600000000000000000e+01,1.130718751850226198e+02,2.000000000000000000e+00
4.700000000000000000e+01,1.016147413539450355e+02,2.000000000000000000e+00
4.800000000000000000e+01,1.014714349790976939e+02,2.000000000000000000e+00
4.900000000000000000e+01,9.663176893954995705e+01,2.000000000000000000e+00
5.000000000000000000e+01,8.917436064134687967e+01,2.000000000000000000e+00
5.100000000000000000e+01,7.966533591026657746e+01,2.000000000000000000e+00
5.200000000000000000e+01,7.358531185916896789e+01,2.000000000000000000e+00
5.300000000000000000e+01,6.465079979690906953e+01,2.000000000000000000e+00
5.400000000000000000e+01,5.481390109305917235e+01,2.000000000000000000e+00
5.500000000000000000e+01,5.806193008232003194e+01,2.000000000000000000e+00
5.600000000000000000e+01,4.757428400828412407e+01,2.000000000000000000e+00
5.700000000000000000e+01,4.441443215777315601e+01,2.000000000000000000e+00
5.800000000000000000e+01,3.631338078176877815e+01,2.000000000000000000e+00
5.900000000000000000e+01,2.517626808949268735e+01,2.000000000000000000e+00
6.000000000000000000e+01,2.878145298574042954e+01,2.000000000000000000e+00
6.100000000000000000e+01,2.745817068804340622e+01,2.000000000000000000e+00
6.200000000000000000e+01,2.499276950958061860e+01,2.000000000000000000e+00
6.300000000000000000e+01,2.255694939771328222e+01,2.000000000000000000e+00
6.400000000000000000e+01,1.205328550929996290e+01,2.000000000000000000e+00
6.500000000000000000e+01,1.942346768262566314e+01,2.000000000000000000e+00
6.600000000000000000e+01,1.854487642180984253e+01,2.000000000000000000e+00
6.700000000000000000e+01,1.538064028703868047e+01,2.000000000000000000e+00
6.800000000000000000e+01,1.929601073305756742e+01,2.000000000000000000e+00
6.900000000000000000e+01,1.891299987060736498e+01,2.000000000000000000e+00
7.000000000000000000e+01,1.355964319233964588e+01,2.000000000000000000e+00
7.100000000000000000e+01,1.559540950265331816e+01,2.000000000000000000e+00
7.200000000000000000e+01,1.638263235436279786e+01,2.000000000000000000e+00
7.300000000000000000e+01,1.534673115477306382e+01,2.000000000000000000e+00
7.400000000000000000e+01,1.539524179890540445e+01,2.000000000000000000e+00
7.500000000000000000e+01,1.170273731125198680e+01,2.000000000000000000e+00
7.600000000000000000e+01,1.842950434529510773e+01,2.000000000000000000e+00
7.700000000000000000e+01,1.549131584496307568e+01,2.000000000000000000e+00
7.800000000000000000e+01,1.154435067634402401e+01,2.000000000000000000e+00
7.900000000000000000e+01,1.128222665980783646e+01,2.000000000000000000e+00
8.000000000000000000e+01,1.068901230636136646e+01,2.000000000000000000e+00
8.100000000000000000e+01,1.598475081029165068e+01,2.000000000000000000e+00
8.200000000000000000e+01,1.177437434301433150e+01,2.000000000000000000e+00
8.300000000000000000e+01,1.198803226352566398e+01,2.000000000000000000e+00
8.400000000000000000e+01,1.806703268571614274e+01,2.000000000000000000e+00
8.500000000000000000e+01,1.604106895499064933e+01,2.000000000000000000e+00
8.600000000000000000e+01,1.862485918147997666e+01,2.000000000000000000e+00
8.700000000000000000e+01,1.603593743704625396e+01,2.000000000000000000e+00
8.800000000000000000e+01,1.348067118418154564e+01,2.000000000000000000e+00
8.900000000000000000e+01,1.412796450654140301e+01,2.000000000000000000e+00
9.000000000000000000e+01,1.866735747508417376e+01,2.000000000000000000e+00
9.100000000000000000e+01,1.564849169356692649e+01,2.000000000000000000e+00
9.200000000000000000e+01,1.361226458555963248e+01,2.000000000000000000e+00
9.300000000000000000e+01,1.835388354216764739e+01,2.000000000000000000e+00
9.400000000000000000e+01,1.660078667915429307e+01,2.000000000000000000e+00
9.500000000000000000e+01,1.399931281485740087e+01,2.000000000000000000e+00
9.600000000000000000e+01,1.176729933656470095e+01,2.000000000000000000e+00
9.700000000000000000e+01,1.540558307535930105e+01,2.000000000000000000e+00
9.800000000000000000e+01,1.520254482228651582e+01,2.000000000000000000e+00
9.900000000000000000e+01,1.745616705234251143e+01,2.000000000000000000e+00
1.000000000000000000e+02,1.334523896335440796e+01,2.000000000000000000e+00
0.000000000000000000e+00,1.303894570904916606e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.864021006348465193e+01,3.000000000000000000e+00
2.000000000000000000e+00,1.487998722976660382e+01,3.000000000000000000e+00
3.000000000000000000e+00,1.585847136966570403e+01,3.000000000000000000e+00
4.000000000000000000e+00,1.785048591254435024e+01,3.000000000000000000e+00
5.000000000000000000e+00,1.856616912325924318e+01,3.000000000000000000e+00
6.000000000000000000e+00,1.670890658835707754e+01,3.000000000000000000e+00
7.000000000000000000e+00,1.723513740760363788e+01,3.000000000000000000e+00
8.000000000000000000e+00,1.260088160577551974e+01,3.000000000000000000e+00
9.000000000000000000e+00,1.843114453248719542e+01,3.000000000000000000e+00
1.000000000000000000e+01,1.711108215405058175e+01,3.000000000000000000e+00
1.100000000000000000e+01,1.968577347348994877e+01,3.000000000000000000e+00
1.200000000000000000e+01,1.580987160254594670e+01,3.000000000000000000e+00
1.300000000000000000e+01,1.270085463840251450e+01,3.000000000000000000e+00
1.400000000000000000e+01,1.470087040549746149e+01,3.000000000000000000e+00
1.500000000000000000e+01,1.833749027743671078e+01,3.000000000000000000e+00
1.600000000000000000e+01,1.899905628057302209e+01,3.000000000000000000e+00
1.700000000000000000e+01,1.855643312698380853e+01,3.000000000000000000e+00
1.800000000000000000e+01,1.780002167440356686e+01,3.000000000000000000e+00
1.900000000000000000e+01,2.160818951595109993e+01,3.000000000000000000e+00
2.000000000000000000e+01,2.287398216058748801e+01,3.000000000000000000e+00
2.100000000000000000e+01,2.393162418408245884e+01,3.000000000000000000e+00
2.200000000000000000e+01,1.967366329323964536e+01,3.000000000000000000e+00
2.300000000000000000e+01,2.464710794951489348e+01,3.000000000000000000e+00
2.400000000000000000e+01,2.751662021174053052e+01,3.000000000000000000e+00
2.500000000000000000e+01,3.183580070444388710e+01,3.000000000000000000e+00
2.600000000000000000e+01,3.007510338330970256e+01,3.000000000000000000e+00
2.700000000000000000e+01,4.133269377280834789e+01,3.000000000000000000e+00
2.800000000000000000e+01,3.925981143115112104e+01,3.000000000000000000e+00
2.900000000000000000e+01,4.954082670190692994e+01,3.000000000000000000e+00
3.000000000000000000e+01,5.508930981766260970e+01,3.000000000000000000e+00
3.100000000000000000e+01,5.912279384671779781e+01,3.000000000000000000e+00
3.200000000000000000e+01,7.347948948274354564e+01,3.000000000000000000e+00
3.300000000000000000e+01,6.747490724893742708e+01,3.000000000000000000e+00
3.400000000000000000e+01,7.327499893039053802e+01,3.000000000000000000e+00
3.500000000000000000e+01,8.794061846952340034e+01,3.000000000000000000e+00
3.600000000000000000e+01,8.794012516569570437e+01,3.000000000000000000e+00
3.700000000000000000e+01,9.710694554825380465e+01,3.000000000000000000e+00
3.800000000000000000e+01,1.002620675515613726e+02,3.000000000000000000e+00
3.900000000000000000e+01,1.055144057058610656e+02,3.000000000000000000e+00
4.000000000000000000e+01,1.071332736914490056e+02,3.000000000000000000e+00
4.100000000000000000e+01,1.130212084948067570e+02,3.000000000000000000e+00
4.200000000000000000e+01,1.167520973919815361e+02,3.000000000000000000e+00
4.300000000000000000e+01,1.118836288901119644e+02,3.000000000000000000e+00
4.400000000000000000e+01,1.160934059464712220e+02,3.000000000000000000e+00
4.500000000000000000e+01,1.145820709853104944e+02,3.000000000000000000e+00
4.600000000000000000e+01,1.090590902136282523e+02,3.000000000000000000e+00
4.700000000000000000e+01,1.057760444664402968e+02,3.000000000000000000e+00
4.800000000000000000e+01,1.007885921404294010e+02,3.000000000000000000e+00
4.900000000000000000e+01,9.900318172075714074e+01,3.000000000000000000e+00
5.000000000000000000e+01,8.911234854504621694e+01,3.000000000000000000e+00
5.100000000000000000e+01,8.722466032409646175e+01,3.000000000000000000e+00
5.200000000000000000e+01,8.122012094036935537e+01,3.000000000000000000e+00
5.300000000000000000e+01,6.985815052574658068e+01,3.000000000000000000e+00
5.400000000000000000e+01,6.336449253967643358e+01,3.000000000000000000e+00
5.500000000000000000e+01,5.390746586461843037e+01,3.000000000000000000e+00
5.600000000000000000e+01,5.392914997607946503e+01,3.000000000000000000e+00
5.700000000000000000e+01,4.811444629710896947e+01,3.000000000000000000e+00
5.800000000000000000e+01,4.774078919418350608e+01,3.000000000000000000e+00
5.900000000000000000e+01,3.731610072561610281e+01,3.000000000000000000e+00
6.000000000000000000e+01,3.309865920231653291e+01,3.000000000000000000e+00
6.100000000000000000e+01,3.364036886123854941e+01,3.000000000000000000e+00
6.200000000000000000e+01,2.374696408446487084e+01,3.000000000000000000e+00
6.300000000000000000e+01,2.100893412794341941e+01,3.000000000000000000e+00
6.400000000000000000e+01,2.185070774077040312e+01,3.000000000000000000e+00
6.500000000000000000e+01,1.808962660921938337e+01,3.000000000000000000e+00
6.600000000000000000e+01,1.653812700779041833e+01,3.000000000000000000e+00
6.700000000000000000e+01,2.049316140142759934e+01,3.000000000000000000e+00
6.800000000000000000e+01,1.976238831904970183e+01,3.000000000000000000e+00
6.900000000000000000e+01,1.936966758571061220e+01,3.000000000000000000e+00
7.000000000000000000e+01,2.000937925867063072e+01,3.000000000000000000e+00
7.100000000000000000e+01,6.198824547339576441e+00,3.000000000000000000e+00
7.200000000000000000e+01,1.592402267520540349e+01,3.000000000000000000e+00
7.300000000000000000e+01,1.697557086078650457e+01,3.000000000000000000e+00
7.400000000000000000e+01,1.666162097241579687e+01,3.000000000000000000e+00
7.500000000000000000e+01,1.789786256079898052e+01,3.000000000000000000e+00
7.600000000000000000e+01,1.171085461133085204e+01,3.000000000000000000e+00
7.700000000000000000e+01,1.302182230666098661e+01,3.000000000000000000e+00
7.800000000000000000e+01,1.031751072444225947e+01,3.000000000000000000e+00
7.900000000000000000e+01,1.511624831032481353e+01,3.000000000000000000e+00
8.000000000000000000e+01,1.515876649781320573e+01,3.000000000000000000e+00
8.100000000000000000e+01,1.787397826765721476e+01,3.000000000000000000e+00
8.200000000000000000e+01,1.453589915343601646e+01,3.000000000000000000e+00
8.300000000000000000e+01,1.018754073551327899e+01,3.000000000000000000e+00
8.400000000000000000e+01,1.489865283366150095e+01,3.000000000000000000e+00
8.500000000000000000e+01,1.430656539602063404e+01,3.000000000000000000e+00
8.600000000000000000e+01,1.501906133622739148e+01,3.000000000000000000e+00
8.700000000000000000e+01,1.723043068337985773e+01,3.000000000000000000e+00
8.800000000000000000e+01,1.835690988051964467e+01,3.000000000000000000e+00
8.900000000000000000e+01,1.669628793830776914e+01,3.000000000000000000e+00
9.000000000000000000e+01,1.612554593444038531e+01,3.000000000000000000e+00
9.100000000000000000e+01,1.378102808818581337e+01,3.000000000000000000e+00
9.200000000000000000e+01,1.659025113191875178e+01,3.000000000000000000e+00
9.300000000000000000e+01,2.021369732838346422e+01,3.000000000000000000e+00
9.400000000000000000e+01,1.558255689779410602e+01,3.000000000000000000e+00
9.500000000000000000e+01,1.194964237494115800e+01,3.000000000000000000e+00
9.600000000000000000e+01,1.490563683068964096e+01,3.000000000000000000e+00
9.700000000000000000e+01,1.702586584217063503e+01,3.000000000000000000e+00
9.800000000000000000e+01,1.425109218644086440e+01,3.000000000000000000e+00
9.900000000000000000e+01,1.397514219402081359e+01,3.000000000000000000e+00
1.000000000000000000e+02,1.336254855584944146e+01,3.000000000000000000e+00
0.000000000000000000e+00,1.237749141097141603e+01,4.000000000000000000e+00
1.000000000000000000e+00,1.038380863317163971e+01,4.000000000000000000e+00
2.000000000000000000e+00,1.840135321687109737e+01,4.000000000000000000e+00
3.000000000000000000e+00,1.799286508191624634e+01,4.000000000000000000e+00
4.000000000000000000e+00,2.093342744868005312e+01,4.000000000000000000e+00
5.000000000000000000e+00,1.446526440247433953e+01,4.000000000000000000e+00
6.000000000000000000e+00,1.781521405230989785e+01,4.000000000000000000e+00
7.000000000000000000e+00,1.351706668507434905e+01,4.000000000000000000e+00
8.000000000000000000e+00,1.981591200121232532e+01,4.000000000000000000e+00
9.000000000000000000e+00,1.635689778777248193e+01,4.000000000000000000e+00
1.000000000000000000e+01,1.718490285798664985e+01,4.000000000000000000e+00
1.100000000000000000e+01,1.551133703903700578e+01,4.000000000000000000e+00
1.200000000000000000e+01,1.748124351907522112e+01,4.000000000000000000e+00
1.300000000000000000e+01,1.514069370231577771e+01,4.000000000000000000e+00
1.400000000000000000e+01,1.863360872522422085e+01,4.000000000000000000e+00
1.500000000000000000e+01,1.745023356005360426e+01,4.000000000000000000e+00
1.600000000000000000e+01,2.248058069430980765e+01,4.000000000000000000e+00
1.700000000000000000e+01,1.972622495028631562e+01,4.000000000000000000e+00
1.800000000000000000e+01,2.302339343460731769e+01,4.000000000000000000e+00
1.900000000000000000e+01,1.699509937594214648e+01,4.000000000000000000e+00
2.000000000000000000e+01,2.746931630734878382e+01,4.000000000000000000e+00
2.100000000000000000e+01,2.514816313474590004e+01,4.000000000000000000e+00
2.200000000000000000e+01,2.745685267470381774e+01,4.000000000000000000e+00
2.300000000000000000e+01,2.735621724927479903e+01,4.000000000000000000e+00
2.400000000000000000e+01,3.714429535201030319e+01,4.000000000000000000e+00
2.500000000000000000e+01,3.462764445594483220e+01,4.000000000000000000e+00
2.600000000000000000e+01,4.002378987097510787e+01,4.000000000000000000e+00
2.700000000000000000e+01,5.101813962904778066e+01,4.000000000000000000e+00
2.800000000000000000e+01,5.268498014399752094e+01,4.000000000000000000e+00
2.900000000000000000e+01,4.943377383054422580e+01,4.000000000000000000e+00
3.000000000000000000e+01,6.278716426992113497e+01,4.000000000000000000e+00
3.100000000000000000e+01,6.724458965504014429e+01,4.000000000000000000e+00
3.200000000000000000e+01,7.086920887862839891e+01,4.000000000000000000e+00
3.300000000000000000e+01,7.934599351701754699e+01,4.000000000000000000e+00
3.400000000000000000e+01,8.076449887561257412e+01,4.000000000000000000e+00
3.500000000000000000e+01,9.494304257361332589e+01,4.000000000000000000e+00
3.600000000000000000e+01,9.164988986791105674e+01,4.000000000000000000e+00
3.700000000000000000e+01,9.322535088208918808e+01,4.000000000000000000e+00
3.800000000000000000e+01,1.068188081548849055e+02,4.000000000000000000e+00
3.900000000000000000e+01,1.040981037204731621e+02,4.000000000000000000e+00
4.000000000000000000e+01,1.092081709231685807e+02,4.000000000000000000e+00
4.100000000000000000e+01,1.146764028169495191e+02,4.000000000000000000e+00
4.200000000000000000e+01,1.127067727270780608e+02,4.000000000000000000e+00
4.300000000000000000e+01,1.077750130080382718e+02,4.000000000000000000e+00
4.400000000000000000e+01,1.164933871825455753e+02,4.000000000000000000e+00
4.500000000000000000e+01,1.125925879252008599e+02,4.000000000000000000e+00
4.600000000000000000e+01,1.113143555417705102e+02,4.000000000000000000e+00
4.700000000000000000e+01,1.081951803080498138e+02,4.000000000000000000e+00
4.800000000000000000e+01,1.105345566907206063e+02,4.000000000000000000e+00
4.900000000000000000e+01,1.023942205810304529e+02,4.000000000000000000e+00
5.000000000000000000e+01,9.091704806342434608e+01,4.000000000000000000e+00
5.100000000000000000e+01,8.675430073229981076e+01,4.000000000000000000e+00
5.200000000000000000e+01,8.312067947198913487e+01,4.000000000000000000e+00
5.300000000000000000e+01,7.087823667338270184e+01,4.000000000000000000e+00
5.400000000000000000e+01,6.837956675974899667e+01,4.000000000000000000e+00
5.500000000000000000e+01,5.993422321561291000e+01,4.000000000000000000e+00
5.600000000000000000e+01,5.937238737549319012e+01,4.000000000000000000e+00
5.700000000000000000e+01,5.667486789461319319e+01,4.000000000000000000e+00
5.800000000000000000e+01,4.316161246096257287e+01,4.000000000000000000e+00
5.900000000000000000e+01,5.155892941586527911e+01,4.000000000000000000e+00
6.000000000000000000e+01,4.509653516602726597e+01,4.000000000000000000e+00
6.100000000000000000e+01,3.486133311521758316e+01,4.000000000000000000e+00
6.200000000000000000e+01,3.472181043936949152e+01,4.000000000000000000e+00
6.300000000000000000e+01,2.964468522660863670e+01,4.000000000000000000e+00
6.400000000000000000e+01,2.830968843517485922e+01,4.000000000000000000e+00
6.500000000000000000e+01,3.025348487326774816e+01,4.000000000000000000e+00
6.600000000000000000e+01,1.963411060372171946e+01,4.000000000000000000e+00
6.700000000000000000e+01,1.962811201385083493e+01,4.000000000000000000e+00
6.800000000000000000e+01,2.404561708611969451e+01,4.000000000000000000e+00
6.900000000000000000e+01,2.323967996564993044e+01,4.000000000000000000e+00
7.000000000000000000e+01,1.965190510985951278e+01,4.000000000000000000e+00
7.100000000000000000e+01,1.821149851854470114e+01,4.000000000000000000e+00
7.200000000000000000e+01,1.776869308136574332e+01,4.000000000000000000e+00
7.300000000000000000e+01,1.943780389760668470e+01,4.000000000000000000e+00
7.400000000000000000e+01,2.033510337765697784e+01,4.000000000000000000e+00
7.500000000000000000e+01,1.300454591241159186e+01,4.000000000000000000e+00
7.600000000000000000e+01,1.843368117429981723e+01,4.000000000000000000e+00
7.700000000000000000e+01,1.471310840596057901e+01,4.000000000000000000e+00
7.800000000000000000e+01,1.376941846431911287e+01,4.000000000000000000e+00
7.900000000000000000e+01,1.240174323343356733e+01,4.000000000000000000e+00
8.000000000000000000e+01,1.245399277440085584e+01,4.000000000000000000e+00
8.100000000000000000e+01,1.538068587841316237e+01,4.000000000000000000e+00
8.200000000000000000e+01,1.461695165374131911e+01,4.000000000000000000e+00
8.300000000000000000e+01,1.681164808225176088e+01,4.000000000000000000e+00
8.400000000000000000e+01,1.479110817559196178e+01,4.000000000000000000e+00
8.500000000000000000e+01,1.541815255290661035e+01,4.000000000000000000e+00
8.600000000000000000e+01,1.775605449800814739e+01,4.000000000000000000e+00
8.700000000000000000e+01,1.742112557137713225e+01,4.000000000000000000e+00
8.800000000000000000e+01,1.287740200544197577e+01,4.000000000000000000e+00
8.900000000000000000e+01,1.164425659858742890e+01,4.000000000000000000e+00
9.000000000000000000e+01,1.475869732863427330e+01,4.000000000000000000e+00
9.100000000000000000e+01,9.557591965181217120e+00,4.000000000000000000e+00
9.200000000000000000e+01,1.989250069254004671e+01,4.000000000000000000e+00
9.300000000000000000e+01,1.247676484728551394e+01,4.000000000000000000e+00
9.400000000000000000e+01,1.528752663239851373e+01,4.000000000000000000e+00
9.500000000000000000e+01,1.553217552016391423e+01,4.000000000000000000e+00
9.600000000000000000e+01,1.442062684296579178e+01,4.000000000000000000e+00
9.700000000000000000e+01,1.115377339598788708e+01,4.000000000000000000e+00
9.800000000000000000e+01,1.838379466865989187e+01,4.000000000000000000e+00
9.900000000000000000e+01,1.218809526315177116e+01,4.000000000000000000e+00
1.000000000000000000e+02,1.515422751839888704e+01,4.000000000000000000e+00
0.000000000000000000e+00,1.917009210674271458e+01,5.000000000000000000e+00
1.000000000000000000e+00,1.384553304977453081e+01,5.000000000000000000e+00
2.000000000000000000e+00,2.228782213544906909e+01,5.000000000000000000e+00
3.000000000000000000e+00,1.795857714041716946e+01,5.000000000000000000e+00
4.000000000000000000e+00,1.497099485484537595e+01,5.000000000000000000e+00
5.000000000000000000e+00,1.197046096459838971e+01,5.000000000000000000e+00
6.000000000000000000e+00,1.606886723938180950e+01,5.000000000000000000e+00
